name;rarity;equid_slot;defense;fire_res;water_res;ice_res;thunder_res;dragon_res;slot_count;slot_1_size;slot_2_size;slot_3_size;set_skill_1;skill_1;skill_1_level;skill_2;skill_2_level;skill_3;skill_3_level
Tentacle Cloak β+;12;Chest;158;-3;4;0;3;-2;2;4;2;0;Namielle Divinity;Blight Resistance;1;Tool Specialist;1;--------;0
Guild Palace Mail α+;11;Chest;154;1;2;1;2;1;2;1;1;0;Guild Pride;Agitator;2;Heroics;1;--------;0
Guild Palace Mail β+;11;Chest;154;1;2;1;2;1;2;4;2;0;Guild Pride;Agitator;1;Heroics;1;--------;0
Clockwork Mail α+;10;Chest;142;2;2;-1;2;-1;2;1;1;0;Commission Alchemy;Agitator;2;Special Ammo Boost;1;--------;0
Clockwork Mail β+;10;Chest;142;2;2;-1;2;-1;2;4;1;0;Commission Alchemy;Agitator;2;--------;0;--------;0
Ruinous Mail α+;12;Chest;166;1;1;1;-3;-3;2;2;2;0;Nergigante Ambition;Stamina Surge;2;Maximum Might;1;--------;0
Ruinous Mail β+;12;Chest;166;1;1;1;-3;-3;2;4;2;0;Nergigante Ambition;Stamina Surge;2;--------;0;--------;0
Shara Ishvalda Mail α+;12;Chest;162;0;-2;-3;3;0;2;3;2;0;Shara Ishvalda Divinity;Coalescence;2;Health Boost;1;--------;0
Shara Ishvalda Mail β+;12;Chest;162;0;-2;-3;3;0;2;4;2;0;Shara Ishvalda Divinity;Coalescence;2;--------;0;--------;0
Esurient Mail α+;11;Chest;156;2;1;1;-3;-3;1;2;0;0;Deviljho Essence;Speed Eating;1;Handicraft;2;--------;0
Esurient Mail β+;11;Chest;156;2;1;1;-3;-3;3;4;2;2;Deviljho Essence;Speed Eating;1;--------;0;--------;0
Guildwork Body α+;12;Chest;162;2;1;2;1;2;3;3;1;1;Guild Pride;Cliffhanger;1;Flinch Free;1;--------;0
Guildwork Body β+;12;Chest;162;2;1;2;1;2;3;4;2;2;Guild Pride;Cliffhanger;1;--------;0;--------;0
Golden Lunemail α+;12;Chest;162;3;-2;0;-4;4;2;3;1;0;Gold Rathian Essence;Divine Blessing;2;Resentment;1;--------;0
Golden Lunemail β+;12;Chest;162;3;-2;0;-4;4;3;4;2;1;Gold Rathian Essence;Divine Blessing;2;--------;0;--------;0
Silver Solmail α+;12;Chest;164;4;-3;-2;-2;3;1;1;0;0;Silver Rathalos Essence;Critical Boost;2;Fire Attack;2;--------;0
Silver Solmail β+;12;Chest;164;4;-3;-2;-2;3;1;4;0;0;Silver Rathalos Essence;Critical Boost;2;--------;0;--------;0
Zinogre Mail α+;11;Chest;158;-1;-1;-4;4;1;1;3;0;0;Zinogre Essence;Latent Power;3;Normal Shots;1;--------;0
Zinogre Mail β+;11;Chest;158;-1;-1;-4;4;1;1;4;0;0;Zinogre Essence;Latent Power;3;--------;0;--------;0
Stygian Mail α+;11;Chest;160;2;-4;0;-5;4;1;2;0;0;Zinogre Essence;Windproof;3;Flinch Free;2;--------;0
Stygian Mail β+;11;Chest;160;2;-4;0;-5;4;1;4;0;0;Zinogre Essence;Windproof;3;Flinch Free;1;--------;0
Garuga Mail α+;11;Chest;154;2;-3;-2;2;-2;1;1;0;0;--------;Earplugs;2;Critical Eye;2;--------;0
Garuga Mail β+;11;Chest;154;2;-3;-2;2;-2;1;4;0;0;--------;Earplugs;1;Critical Eye;2;--------;0
Zorah Hide α+;12;Chest;160;4;-3;-2;-1;-3;2;3;1;0;Zorah Magdaros Essence;Tremor Resistance;2;Artillery;2;--------;0
Zorah Hide β+;12;Chest;160;4;-3;-2;-1;-3;2;4;2;0;Zorah Magdaros Essence;Tremor Resistance;2;--------;0;--------;0
Golden Haori α+;11;Chest;158;2;0;-5;3;2;2;3;1;0;Rajang's Rage;Resentment;2;Speed Sharpening;2;--------;0
Golden Haori β+;11;Chest;158;2;0;-5;3;2;3;4;1;1;Rajang's Rage;Resentment;2;--------;0;--------;0
Grand God's Peer Garb α+;12;Chest;170;2;0;-5;3;2;1;1;0;0;Rajang Will;Maximum Might;3;Earplugs;2;--------;0
Grand God's Peer Garb β+;12;Chest;170;2;0;-5;3;2;2;4;2;0;Rajang Will;Maximum Might;3;--------;0;--------;0
Brachydium Mail α+;12;Chest;170;3;-2;-3;1;1;3;2;1;1;Brachydios Will;Agitator;2;Blast Attack;3;--------;0
Brachydium Mail β+;12;Chest;170;3;-2;-3;1;1;3;4;2;1;Brachydios Will;Agitator;2;--------;0;--------;0
Safi Crested Chest α+;12;Chest;168;2;1;1;1;-1;2;3;2;0;Safi'jiiva Seal;Blight Resistance;2;Critical Boost;1;--------;0
Safi Crested Chest β+;12;Chest;168;2;1;1;1;-1;2;4;2;0;Safi'jiiva Seal;Blight Resistance;1;Critical Boost;1;--------;0
Escadora Soul α+;12;Chest;160;3;0;3;0;2;3;2;1;1;Alatreon Divinity;Health Boost;3;Resentment;2;--------;0
Escadora Soul β+;12;Chest;160;3;0;3;0;2;3;4;1;1;Alatreon Divinity;Health Boost;3;Resentment;1;--------;0
Empress Mail α+;12;Chest;164;3;1;-3;1;-2;1;2;0;0;Lunastra Essence;Peak Performance;2;Wide-Range;2;--------;0
Empress Mail β+;12;Chest;164;3;1;-3;1;-2;2;4;1;0;Lunastra Essence;Peak Performance;1;Wide-Range;2;--------;0
Kulve Taroth's Ire α+;12;Chest;176;4;-2;-2;3;-4;2;3;3;0;Kulve Taroth Essence;Speed Eating;3;Free Meal;1;--------;0
Kulve Taroth's Ire β+;12;Chest;176;4;-2;-2;3;-4;2;4;3;0;Kulve Taroth Essence;Speed Eating;3;--------;0;--------;0
Rose Jacket α+;10;Chest;150;4;1;1;1;1;1;4;0;0;Full Bloom Blessing;Attack Boost;3;--------;0;--------;0
Passionate Body α+;10;Chest;156;1;4;1;1;1;2;4;1;0;Sizzling Blessing;Master Gatherer;1;Carving Pro;1;--------;0
Demonlord Cloak α+;11;Chest;162;1;1;1;4;1;2;2;2;0;Fun Fright Blessing;Blight Resistance;3;--------;0;--------;0
Oolong Vest α+;9;Chest;120;1;1;4;1;1;1;4;0;0;Joyful Blessing;Stamina Surge;2;--------;0;--------;0
Astral Cloth α+;9;Chest;140;2;2;2;2;2;1;1;0;0;Appreciation Blessing;Critical Boost;2;--------;0;--------;0
Buff Chest α+;11;Chest;154;2;-1;-1;0;-3;3;1;1;1;--------;Agitator;3;Fortify;1;--------;0
Rex Roar Mail α+;11;Chest;158;3;-4;0;-2;0;1;3;0;0;Tigrex Essence;Attack Boost;3;Weakness Exploit;1;--------;0
Rex Roar Mail β+;11;Chest;158;3;-4;0;-2;0;2;4;1;0;Tigrex Essence;Attack Boost;2;Weakness Exploit;1;--------;0
Guardian Suit α+;6;Chest;50;2;0;2;0;3;0;0;0;0;--------;Marathon Runner;1;Recovery Up;1;--------;0
HARDUMMY;12;Chest;132;-1;-1;-1;3;2;3;4;2;1;Power Cell;Thunder Attack;3;--------;0;--------;0
Tentacle Cloak γ+;12;Chest;176;-3;4;0;3;-2;1;4;0;0;Namielle Divinity;Evade Window;4;Water Attack;2;--------;0
Azure Age Haori α+;12;Chest;170;2;2;0;0;3;1;4;0;0;Silver Rathalos Essence;Constitution;2;Focus;1;--------;0
Rimeguard Mail γ+;12;Chest;180;-3;2;4;-1;-1;3;4;2;1;Velkhana Divinity;Critical Draw;3;Ice Attack;3;--------;0
Frostfang Mail α+;11;Chest;162;-3;2;3;-2;0;2;3;2;0;Frostfang Absolute Art;Attack Boost;3;Critical Draw;1;--------;0
Frostfang Mail β+;11;Chest;162;-3;2;3;-2;0;2;4;2;0;Frostfang Absolute Art;Attack Boost;3;--------;0;--------;0
Dragonhide α+;12;Chest;180;-1;2;0;2;-4;3;4;4;3;Fatalis Legend;Weakness Exploit;1;Evade Window;2;--------;0
Dragonhide β+;12;Chest;180;-1;2;0;2;-4;3;4;4;4;Fatalis Legend;Weakness Exploit;1;Evade Window;1;--------;0
HARDUMMY;12;Chest;160;2;0;2;2;2;2;4;3;0;Anjanath Dominance;Marathon Runner;1;Stamina Surge;1;--------;0
Leon's Body α+;12;Chest;150;3;2;3;2;0;2;1;1;0;Survivor;Agitator;2;Weakness Exploit;1;--------;0
Claire's Body α+;12;Chest;150;3;2;3;2;0;2;1;1;0;Survivor;Agitator;2;Evade Window;2;--------;0
Artemis Mail α+;11;Chest;140;2;2;1;1;2;2;1;1;0;New World;Earplugs;2;Recovery Up;1;--------;0
Artemis's Body α+;11;Chest;140;2;2;1;1;2;2;1;1;0;New World;Earplugs;2;Recovery Up;1;--------;0
Leather Gloves;1;Arms;2;2;0;0;0;0;0;0;0;0;--------;--------;0;--------;0;--------;0
Chainmail Gloves;1;Arms;2;0;2;0;0;0;0;0;0;0;--------;--------;0;--------;0;--------;0
Hunter's Vambraces;1;Arms;6;2;2;0;0;0;0;0;0;0;--------;Stealth;1;--------;0;--------;0
Bone Vambraces;1;Arms;6;2;0;0;2;2;0;0;0;0;--------;Slugger;1;--------;0;--------;0
Alloy Vambraces;2;Arms;8;-2;1;-2;-2;1;0;0;0;0;--------;Defense Boost;1;--------;0;--------;0
Vespoid Vambraces;1;Arms;8;-2;1;1;1;2;0;0;0;0;--------;Paralysis Attack;1;--------;0;--------;0
Kestodon Guards;1;Arms;12;4;0;0;0;0;0;0;0;0;--------;Affinity Sliding;1;--------;0;--------;0
Jagras Vambraces;1;Arms;8;-2;2;-1;-1;1;0;0;0;0;--------;Palico Rally;1;--------;0;--------;0
Kulu Vambraces;1;Arms;10;0;-3;1;0;0;0;0;0;0;--------;Pro Transporter;1;--------;0;--------;0
Pukei Vambraces;2;Arms;12;0;3;0;-3;1;0;0;0;0;--------;Poison Resistance;1;--------;0;--------;0
Barroth Vambraces;2;Arms;14;-3;-1;-1;3;0;0;0;0;0;--------;Marathon Runner;1;--------;0;--------;0
Jyura Vambraces;2;Arms;14;-1;2;0;-3;0;0;0;0;0;--------;Water Attack;1;--------;0;--------;0
Kadachi Vambraces;2;Arms;16;0;-3;0;3;0;0;0;0;0;--------;Evade Extender;1;--------;0;--------;0
High Metal Braces;3;Arms;18;0;-1;3;-2;0;0;0;0;0;--------;Defense Boost;1;--------;0;--------;0
Hornetaur Vambraces;3;Arms;18;-1;-1;0;0;2;0;0;0;0;--------;Free Meal;1;--------;0;--------;0
Anja Vambraces;3;Arms;20;3;-3;-1;-1;0;0;0;0;0;Anjanath Power;Special Ammo Boost;1;--------;0;--------;0
Rathian Vambraces;3;Arms;22;2;0;0;-2;-3;0;0;0;0;--------;Poison Attack;1;--------;0;--------;0
Tzitzi Vambraces;3;Arms;18;0;0;-2;-3;0;0;0;0;0;--------;Stun Resistance;1;--------;0;--------;0
Lumu Vambraces;3;Arms;20;-3;2;1;0;0;0;0;0;0;--------;Artillery;1;--------;0;--------;0
Girros Vambraces;3;Arms;20;0;-3;0;2;1;0;0;0;0;--------;Palico Rally;1;--------;0;--------;0
Baan Vambraces;3;Arms;24;0;2;-1;0;-2;0;0;0;0;--------;Sleep Attack;1;--------;0;--------;0
King Beetle Brachia;3;Arms;22;-1;-1;0;2;2;0;0;0;0;--------;Leap of Faith;1;--------;0;--------;0
Butterfly Brachia;3;Arms;22;-1;-1;0;2;2;0;0;0;0;--------;Leap of Faith;1;--------;0;--------;0
Ingot Vambraces;4;Arms;28;-2;0;-1;3;0;0;0;0;0;--------;Health Boost;1;--------;0;--------;0
Legiana Vambraces;4;Arms;30;-1;2;3;-3;0;0;0;0;0;Legiana Blessing;Airborne;1;--------;0;--------;0
Odogaron Vambraces;4;Arms;30;2;2;-3;-2;0;0;0;0;0;Odogaron Power;Constitution;1;--------;0;--------;0
Rathalos Vambraces;4;Arms;30;3;1;1;-2;-3;0;0;0;0;Rathalos Power;Fire Resistance;1;--------;0;--------;0
Diablos Vambraces;4;Arms;32;3;-2;-3;0;2;0;0;0;0;Diablos Power;Heroics;1;--------;0;--------;0
Kirin Longarms;4;Arms;34;-3;-2;-2;4;2;0;0;0;0;Kirin Blessing;Blight Resistance;1;--------;0;--------;0
Death Stench Grip;4;Arms;32;3;2;3;-2;-4;0;0;0;0;--------;Focus;1;--------;0;--------;0
Brigade Vambraces;4;Arms;28;1;0;0;2;2;0;0;0;0;--------;Heavy Artillery;1;--------;0;--------;0
Leather Gloves α;5;Arms;32;2;0;0;0;0;0;0;0;0;--------;Recovery Speed;1;--------;0;--------;0
Leather Gloves β;5;Arms;32;2;0;0;0;0;1;1;0;0;--------;--------;0;--------;0;--------;0
Chainmail Gloves α;5;Arms;32;0;2;0;0;0;0;0;0;0;--------;Recovery Speed;1;--------;0;--------;0
Chainmail Gloves β;5;Arms;32;0;2;0;0;0;1;1;0;0;--------;--------;0;--------;0;--------;0
Hunter's Vambraces α;5;Arms;36;2;2;0;0;0;0;0;0;0;--------;Stealth;2;--------;0;--------;0
Hunter's Vambraces β;5;Arms;36;2;2;0;0;0;1;1;0;0;--------;Stealth;1;--------;0;--------;0
Bone Vambraces α;5;Arms;36;2;0;0;2;2;0;0;0;0;--------;Slugger;1;Attack Boost;1;--------;0
Bone Vambraces β;5;Arms;36;2;0;0;2;2;1;1;0;0;--------;Slugger;1;--------;0;--------;0
Alloy Vambraces α;5;Arms;36;-2;0;-2;-2;0;0;0;0;0;--------;Defense Boost;1;Speed Sharpening;1;--------;0
Alloy Vambraces β;5;Arms;36;-2;0;-2;-2;0;1;1;0;0;--------;Defense Boost;1;--------;0;--------;0
Vespoid Vambraces α;5;Arms;38;-2;1;1;1;2;0;0;0;0;--------;Paralysis Attack;2;--------;0;--------;0
Vespoid Vambraces β;5;Arms;38;-2;1;1;1;2;1;1;0;0;--------;Paralysis Attack;1;--------;0;--------;0
Hornetaur Vambraces α;5;Arms;38;-1;-1;0;0;2;0;0;0;0;--------;Free Meal;1;Hunger Resistance;1;--------;0
Hornetaur Vambraces β;5;Arms;38;-1;-1;0;0;2;1;1;0;0;--------;Free Meal;1;--------;0;--------;0
Kestodon Guards α;5;Arms;40;4;0;0;0;0;0;0;0;0;--------;Affinity Sliding;1;Focus;1;--------;0
Kestodon Guards β;5;Arms;40;4;0;0;0;0;1;1;0;0;--------;Affinity Sliding;1;--------;0;--------;0
Jagras Vambraces α;5;Arms;40;-2;2;-1;-1;1;0;0;0;0;--------;Palico Rally;1;Intimidator;1;--------;0
Jagras Vambraces β;5;Arms;40;-2;2;-1;-1;1;1;1;0;0;--------;Palico Rally;1;--------;0;--------;0
Kulu Vambraces α;5;Arms;40;0;-3;1;0;0;0;0;0;0;--------;Pro Transporter;1;Critical Eye;1;--------;0
Kulu Vambraces β;5;Arms;40;0;-3;1;0;0;1;2;0;0;--------;Pro Transporter;1;--------;0;--------;0
Pukei Vambraces α;5;Arms;42;0;3;0;-3;1;0;0;0;0;--------;Poison Resistance;2;Poison Attack;1;--------;0
Pukei Vambraces β;5;Arms;42;0;3;0;-3;1;2;1;1;0;--------;Poison Resistance;1;--------;0;--------;0
Barroth Vambraces α;5;Arms;42;-3;-1;-1;3;0;0;0;0;0;--------;Marathon Runner;1;Stamina Thief;1;--------;0
Barroth Vambraces β;5;Arms;42;-3;-1;-1;3;0;1;1;0;0;--------;Marathon Runner;1;--------;0;--------;0
Jyura Vambraces α;5;Arms;44;-1;2;0;-3;0;0;0;0;0;--------;Water Attack;2;Aquatic/Polar Mobility;1;--------;0
Jyura Vambraces β;5;Arms;44;-1;2;0;-3;0;1;1;0;0;--------;Water Attack;2;--------;0;--------;0
Kadachi Vambraces α;5;Arms;44;0;-3;0;3;0;0;0;0;0;--------;Evade Extender;2;--------;0;--------;0
Kadachi Vambraces β;5;Arms;44;0;-3;0;3;0;1;2;0;0;--------;Evade Extender;1;--------;0;--------;0
Anja Vambraces α;5;Arms;44;3;-3;-1;-1;0;0;0;0;0;Anjanath Will;Special Ammo Boost;1;Fire Attack;1;--------;0
Anja Vambraces β;5;Arms;44;3;-3;-1;-1;0;1;1;0;0;Anjanath Will;Special Ammo Boost;1;--------;0;--------;0
Rathian Vambraces α;5;Arms;46;2;0;0;-2;-3;0;0;0;0;--------;Poison Attack;2;--------;0;--------;0
Rathian Vambraces β;5;Arms;46;2;0;0;-2;-3;1;1;0;0;--------;Poison Attack;1;--------;0;--------;0
Tzitzi Vambraces α;5;Arms;40;0;0;-2;-3;0;0;0;0;0;--------;Stun Resistance;2;Wide-Range;1;--------;0
Tzitzi Vambraces β;5;Arms;40;0;0;-2;-3;0;1;1;0;0;--------;Stun Resistance;2;--------;0;--------;0
Lumu Vambraces α;5;Arms;44;-3;2;1;0;0;0;0;0;0;--------;Artillery;2;--------;0;--------;0
Lumu Vambraces β;5;Arms;44;-3;2;1;0;0;1;1;0;0;--------;Artillery;1;--------;0;--------;0
Girros Vambraces α;5;Arms;40;0;-3;0;2;1;0;0;0;0;--------;Palico Rally;2;--------;0;--------;0
Girros Vambraces β;5;Arms;40;0;-3;0;2;1;1;1;0;0;--------;Palico Rally;1;--------;0;--------;0
Baan Vambraces α;6;Arms;46;0;2;-1;0;-2;0;0;0;0;--------;Sleep Attack;2;Guard;1;--------;0
Baan Vambraces β;6;Arms;46;0;2;-1;0;-2;1;1;0;0;--------;Sleep Attack;1;Guard;1;--------;0
High Metal Braces α;6;Arms;50;0;-1;3;-2;0;0;0;0;0;--------;Defense Boost;2;Ice Attack;1;--------;0
High Metal Braces β;6;Arms;50;0;-1;3;-2;0;1;1;0;0;--------;Defense Boost;2;--------;0;--------;0
Ingot Vambraces α;6;Arms;50;-2;0;-1;3;0;0;0;0;0;--------;Health Boost;2;Thunder Attack;1;--------;0
Ingot Vambraces β;6;Arms;50;-2;0;-1;3;0;1;1;0;0;--------;Health Boost;2;--------;0;--------;0
Rath Heart Braces α;6;Arms;52;3;0;0;-3;-4;0;0;0;0;Pink Rathian Mastery;Windproof;2;--------;0;--------;0
Rath Heart Braces β;6;Arms;52;3;0;0;-3;-4;1;2;0;0;Pink Rathian Mastery;Windproof;1;--------;0;--------;0
Legiana Vambraces α;6;Arms;54;-1;2;3;-3;0;0;0;0;0;Legiana Favor;Airborne;1;Evade Window;1;--------;0
Legiana Vambraces β;6;Arms;54;-1;2;3;-3;0;1;3;0;0;Legiana Favor;Airborne;1;--------;0;--------;0
Odogaron Vambraces α;6;Arms;54;2;2;-3;-2;0;0;0;0;0;Odogaron Mastery;Constitution;1;Critical Eye;1;--------;0
Odogaron Vambraces β;6;Arms;54;2;2;-3;-2;0;1;1;0;0;Odogaron Mastery;Constitution;1;--------;0;--------;0
Rathalos Vambraces α;6;Arms;54;3;1;1;-2;-3;0;0;0;0;Rathalos Mastery;Fire Resistance;2;Attack Boost;1;--------;0
Rathalos Vambraces β;6;Arms;54;3;1;1;-2;-3;1;1;0;0;Rathalos Mastery;Fire Resistance;2;--------;0;--------;0
Rath Soul Braces α;7;Arms;56;3;2;-3;2;-4;1;1;0;0;Rathalos Mastery;Focus;1;Windproof;1;--------;0
Rath Soul Braces β;7;Arms;56;3;2;-3;2;-4;1;2;0;0;Rathalos Mastery;Focus;1;--------;0;--------;0
Diablos Vambraces α;6;Arms;54;3;-2;-3;0;2;0;0;0;0;Diablos Mastery;Heroics;2;Tremor Resistance;1;--------;0
Diablos Vambraces β;6;Arms;54;3;-2;-3;0;2;1;2;0;0;Diablos Mastery;Heroics;2;--------;0;--------;0
Diablos Nero Braces α;7;Arms;56;2;-3;-4;0;2;0;0;0;0;Diablos Mastery;Focus;1;Marathon Runner;1;--------;0
Diablos Nero Braces β;7;Arms;56;2;-3;-4;0;2;2;2;1;0;Diablos Mastery;Focus;1;--------;0;--------;0
Dodogama Vambraces α;5;Arms;48;2;0;0;-3;2;0;0;0;0;--------;Bombardier;2;--------;0;--------;0
Dodogama Vambraces β;5;Arms;48;2;0;0;-3;2;1;1;0;0;--------;Bombardier;1;--------;0;--------;0
Lavasioth Vambraces α;6;Arms;56;3;-3;-2;1;2;1;2;0;0;--------;Affinity Sliding;1;Wide-Range;1;--------;0
Lavasioth Vambraces β;6;Arms;56;3;-3;-2;1;2;1;3;0;0;--------;Affinity Sliding;1;--------;0;--------;0
Uragaan Vambraces α;7;Arms;60;4;-3;-2;1;-2;1;1;0;0;Uragaan Protection;Guard;1;Defense Boost;1;--------;0
Uragaan Vambraces β;7;Arms;60;4;-3;-2;1;-2;1;2;0;0;Uragaan Protection;Guard;1;--------;0;--------;0
Nergigante Vambraces α;8;Arms;64;1;1;1;-3;-3;0;0;0;0;Nergigante Hunger;Agitator;2;Attack Boost;1;--------;0
Nergigante Vambraces β;8;Arms;64;1;1;1;-3;-3;1;1;0;0;Nergigante Hunger;Agitator;2;--------;0;--------;0
King Beetle Brachia α;5;Arms;42;-1;-1;0;2;2;1;1;0;0;--------;Botanist;2;Leap of Faith;1;--------;0
King Beetle Brachia β;5;Arms;42;-1;-1;0;2;2;2;2;1;0;--------;Botanist;2;--------;0;--------;0
Butterfly Brachia α;5;Arms;42;-1;-1;0;2;2;1;1;0;0;--------;Botanist;2;Leap of Faith;1;--------;0
Butterfly Brachia β;5;Arms;42;-1;-1;0;2;2;2;2;1;0;--------;Botanist;2;--------;0;--------;0
Brigade Vambraces α;6;Arms;52;1;0;0;2;2;0;0;0;0;--------;Heavy Artillery;2;Divine Blessing;1;--------;0
Brigade Vambraces β;6;Arms;52;1;0;0;2;2;1;1;0;0;--------;Heavy Artillery;2;--------;0;--------;0
Damascus Vambraces α;7;Arms;60;4;-2;0;0;0;0;0;0;0;--------;Handicraft;1;Speed Sharpening;1;--------;0
Damascus Vambraces β;7;Arms;60;4;-2;0;0;0;1;1;0;0;--------;Handicraft;1;--------;0;--------;0
Dober Vambraces α;7;Arms;60;-2;0;-1;-1;4;0;0;0;0;--------;Stamina Surge;2;Mushroomancer;1;--------;0
Dober Vambraces β;7;Arms;60;-2;0;-1;-1;4;2;1;1;0;--------;Stamina Surge;1;Mushroomancer;1;--------;0
Kushala Grip α;8;Arms;64;0;2;4;-3;-2;0;0;0;0;Kushala Daora Flight;Evade Window;2;Handicraft;1;--------;0
Kushala Grip β;8;Arms;64;0;2;4;-3;-2;1;3;0;0;Kushala Daora Flight;Evade Window;2;--------;0;--------;0
Kaiser Vambraces α;8;Arms;64;3;-3;-3;1;1;1;1;0;0;Teostra Technique;Weakness Exploit;2;--------;0;--------;0
Kaiser Vambraces β;8;Arms;64;3;-3;-3;1;1;1;3;0;0;Teostra Technique;Weakness Exploit;1;--------;0;--------;0
Kirin Longarms α;8;Arms;64;-3;-2;-2;4;2;0;0;0;0;Kirin Favor;Thunder Attack;2;Marathon Runner;1;--------;0
Kirin Longarms β;8;Arms;64;-3;-2;-2;4;2;2;1;1;0;Kirin Favor;Thunder Attack;2;--------;0;--------;0
Vaal Hazak Braces α;8;Arms;64;-4;4;-1;1;-3;1;1;0;0;Vaal Hazak Vitality;Peak Performance;1;Recovery Speed;1;--------;0
Vaal Hazak Braces β;8;Arms;64;-4;4;-1;1;-3;3;1;1;1;Vaal Hazak Vitality;Peak Performance;1;--------;0;--------;0
Bazel Vambraces α;7;Arms;58;3;1;-2;-4;-2;0;0;0;0;Bazelgeuse Protection;Critical Draw;2;Earplugs;1;--------;0
Bazel Vambraces β;7;Arms;58;3;1;-2;-4;-2;1;3;0;0;Bazelgeuse Protection;Critical Draw;2;--------;0;--------;0
Death Stench Grip α;7;Arms;62;3;2;3;-2;-4;1;1;0;0;--------;Focus;2;Dragon Attack;1;--------;0
Death Stench Grip β;7;Arms;62;3;2;3;-2;-4;2;1;1;0;--------;Focus;2;--------;0;--------;0
Guild Cross Vambraces α;8;Arms;62;0;0;0;0;0;1;1;0;0;Guild Guidance;Tool Specialist;1;Water Resistance;2;--------;0
Guild Cross Vambraces β;8;Arms;62;0;0;0;0;0;1;3;0;0;Guild Guidance;Tool Specialist;1;--------;0;--------;0
Xeno'jiiva Claws α;8;Arms;72;-3;2;2;2;-4;1;1;0;0;Xeno'jiiva Divinity;Flinch Free;1;Critical Boost;1;--------;0
Xeno'jiiva Claws β;8;Arms;72;-3;2;2;2;-4;1;3;0;0;Xeno'jiiva Divinity;Flinch Free;1;--------;0;--------;0
Zorah Claws α;6;Arms;44;4;-3;-2;-1;-3;0;0;0;0;Zorah Magdaros Mastery;Free Elem/Ammo Up;1;Bombardier;1;--------;0
Zorah Claws β;6;Arms;44;4;-3;-2;-1;-3;1;1;0;0;Zorah Magdaros Mastery;Free Elem/Ammo Up;1;--------;0;--------;0
Commission Vambraces α;8;Arms;70;2;2;2;2;2;1;1;0;0;Commission Guidance;Blindsider;1;Carving Pro;1;--------;0
Commission Vambraces β;8;Arms;70;2;2;2;2;2;1;2;0;0;Commission Guidance;Blindsider;1;--------;0;--------;0
Origin Vambraces;1;Arms;6;0;0;0;0;0;0;0;0;0;--------;--------;0;--------;0;--------;0
Kulve Taroth's Rage α;8;Arms;72;4;-2;-4;3;-2;1;1;0;0;--------;Free Elem/Ammo Up;1;Power Prolonger;2;--------;0
Kulve Taroth's Rage β;8;Arms;72;4;-2;-4;3;-2;2;3;1;0;--------;Free Elem/Ammo Up;1;Power Prolonger;1;--------;0
Blossom Cuffs;3;Arms;18;1;1;1;4;1;0;0;0;0;--------;Paralysis Resistance;1;--------;0;--------;0
Diver's Braces;3;Arms;22;1;4;1;1;1;0;0;0;0;--------;Quick Sheath;1;--------;0;--------;0
Harvest Trama;3;Arms;26;4;1;1;1;1;0;0;0;0;--------;Resentment;1;--------;0;--------;0
Orion Vambraces;4;Arms;30;1;1;4;1;1;0;0;0;0;--------;Windproof;1;--------;0;--------;0
Gala Suit Cuffs;4;Arms;34;1;1;1;1;4;0;0;0;0;Astera Blessing;Maximum Might;1;--------;0;--------;0
Vangis Vambraces α;7;Arms;58;1;1;2;-3;-3;0;0;0;0;--------;Latent Power;2;Partbreaker;1;--------;0
Vangis Vambraces β;7;Arms;58;1;1;2;-3;-3;1;2;0;0;--------;Latent Power;2;--------;0;--------;0
Drachen Vambraces α;8;Arms;72;-2;-2;-2;3;4;2;2;2;0;Soul of the Dragoon;Critical Eye;2;Attack Boost;1;--------;0
Blossom Cuffs α;5;Arms;40;1;1;1;4;1;2;1;1;0;--------;Paralysis Resistance;1;--------;0;--------;0
Diver's Braces α;5;Arms;46;1;4;1;1;1;1;2;0;0;--------;Quick Sheath;1;--------;0;--------;0
Harvest Trama α;6;Arms;52;4;1;1;1;1;2;2;1;0;--------;Resentment;1;--------;0;--------;0
Orion Vambraces α;6;Arms;58;1;1;4;1;1;2;3;1;0;--------;Windproof;1;--------;0;--------;0
Gala Suit Cuffs α;7;Arms;64;1;1;1;1;4;3;2;1;1;Astera Blessing;Maximum Might;1;--------;0;--------;0
Butterfly Brachia;3;Arms;22;-1;-1;0;2;2;0;0;0;0;--------;Critical Eye;1;--------;0;--------;0
Butterfly Brachia α;5;Arms;42;-1;-1;0;2;2;0;0;0;0;--------;Critical Eye;2;Health Boost;1;--------;0
Butterfly Brachia β;5;Arms;42;-1;-1;0;2;2;1;1;0;0;--------;Critical Eye;2;--------;0;--------;0
Queen Beetle Brachia;3;Arms;22;-1;-1;0;2;2;0;0;0;0;--------;Critical Eye;1;--------;0;--------;0
Queen Beetle Brachia α;5;Arms;42;-1;-1;0;2;2;0;0;0;0;--------;Critical Eye;2;Health Boost;1;--------;0
Queen Beetle Brachia β;5;Arms;42;-1;-1;0;2;2;1;1;0;0;--------;Critical Eye;2;--------;0;--------;0
Vaal Hazak Braces γ;8;Arms;72;-4;4;-1;1;-3;2;3;2;0;Vaal Hazak Vitality;Dragon Attack;3;--------;0;--------;0
Kirin Longarms γ;8;Arms;72;-3;-2;-2;4;2;2;2;2;0;Kirin Favor;Blight Resistance;1;Free Elem/Ammo Up;1;--------;0
